LocCode,LocID,Loc,Type,Topic,Age,Gender,Race,Val1,Val2,val3,Average,Diabetes,Obesity,Physical Inactivity,Smoking,18-24,25-44,35+,45-64,65+,75+,Female,Male,Hispanic,Non-Hispanic Asian,Non-Hispanic Black,Non-Hispanic White,Acute Myocardial Infarction (Heart Attack),Coronary Heart Disease,Major Cardiovascular Disease,Stroke
MI,26,Michigan,Risk Factors,Physical Inactivity,75+,Female,Hispanic,66.6,75.5,73.15,71.75,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,8.7,9.633333333,16.8,7.525
MI,26,Michigan,Risk Factors,Physical Inactivity,75+,Female,Non-Hispanic Asian,66.6,75.5,85.2,75.76666667,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,10.925,10.8,19.9,7.525
MI,26,Michigan,Risk Factors,Physical Inactivity,75+,Female,Non-Hispanic Black,66.6,75.5,71.7,71.26666667,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,9.25,9.083333333,17.31666667,6.816666667
MI,26,Michigan,Risk Factors,Physical Inactivity,75+,Female,Non-Hispanic White,66.6,75.5,79.25,73.78333333,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,8.933333333,8.95,16.36666667,6.066666667
MI,26,Michigan,Risk Factors,Physical Inactivity,75+,Male,Hispanic,66.6,78.75,73.15,72.83333333,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,9.666666667,10.48333333,17.93333333,7.525
MI,26,Michigan,Risk Factors,Physical Inactivity,75+,Male,Non-Hispanic Asian,66.6,78.75,85.2,76.85,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,12.375,12.075,21.6,7.525
MI,26,Michigan,Risk Factors,Physical Inactivity,75+,Male,Non-Hispanic Black,66.6,78.75,71.7,72.35,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,10.21666667,9.933333333,18.45,6.816666667
MI,26,Michigan,Risk Factors,Physical Inactivity,75+,Male,Non-Hispanic White,66.6,78.75,79.25,74.86666667,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,9.9,9.8,17.5,6.066666667
MI,26,Michigan,Risk Factors,Smoking,18-24,Female,Hispanic,24.9,23.6,30.6,26.36666667,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,4.1,5.65,9.35,3.55
MI,26,Michigan,Risk Factors,Smoking,18-24,Female,Non-Hispanic Asian,24.9,23.6,11.3,19.93333333,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,3.95,4,8.1,3.55
MI,26,Michigan,Risk Factors,Smoking,18-24,Female,Non-Hispanic Black,24.9,23.6,27.45,25.31666667,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,4.925,4.825,10.125,4.475
MI,26,Michigan,Risk Factors,Smoking,18-24,Female,Non-Hispanic White,24.9,23.6,23.65,24.05,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,4.45,4.625,8.7,3.35
MI,26,Michigan,Risk Factors,Smoking,18-24,Male,Hispanic,24.9,27.35,30.6,27.61666667,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,5.55,6.925,11.05,3.55
MI,26,Michigan,Risk Factors,Smoking,18-24,Male,Non-Hispanic Asian,24.9,27.35,11.3,21.18333333,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,6.85,6.55,11.5,3.55
MI,26,Michigan,Risk Factors,Smoking,18-24,Male,Non-Hispanic Black,24.9,27.35,27.45,26.56666667,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,6.375,6.1,11.825,4.475
MI,26,Michigan,Risk Factors,Smoking,18-24,Male,Non-Hispanic White,24.9,27.35,23.65,25.3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,5.9,5.9,10.4,3.35
MI,26,Michigan,Risk Factors,Smoking,25-44,Female,Hispanic,30,23.6,30.6,28.06666667,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,3.266666667,4.166666667,7.233333333,2.575
MI,26,Michigan,Risk Factors,Smoking,25-44,Female,Non-Hispanic Asian,30,23.6,11.3,21.63333333,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,2.775,2.6,5.55,2.575
MI,26,Michigan,Risk Factors,Smoking,25-44,Female,Non-Hispanic Black,30,23.6,27.45,27.01666667,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,3.816666667,3.616666667,7.75,3.516666667
MI,26,Michigan,Risk Factors,Smoking,25-44,Female,Non-Hispanic White,30,23.6,23.65,25.75,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,3.5,3.483333333,6.8,2.766666667
MI,26,Michigan,Risk Factors,Smoking,25-44,Male,Hispanic,30,27.35,30.6,29.31666667,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,4.233333333,5.016666667,8.366666667,2.575
MI,26,Michigan,Risk Factors,Smoking,25-44,Male,Non-Hispanic Asian,30,27.35,11.3,22.88333333,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,4.225,3.875,7.25,2.575
MI,26,Michigan,Risk Factors,Smoking,25-44,Male,Non-Hispanic Black,30,27.35,27.45,28.26666667,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,4.783333333,4.466666667,8.883333333,3.516666667
MI,26,Michigan,Risk Factors,Smoking,25-44,Male,Non-Hispanic White,30,27.35,23.65,27,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,4.466666667,4.333333333,7.933333333,2.766666667
MI,26,Michigan,Risk Factors,Smoking,35+,Female,Hispanic,21,23.6,30.6,25.06666667,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,5.2,6.233333333,10.83333333,4.225
MI,26,Michigan,Risk Factors,Smoking,35+,Female,Non-Hispanic Asian,21,23.6,11.3,18.63333333,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,5.675,5.7,10.95,4.225
MI,26,Michigan,Risk Factors,Smoking,35+,Female,Non-Hispanic Black,21,23.6,27.45,24.01666667,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,5.75,5.683333333,11.35,4.616666667
MI,26,Michigan,Risk Factors,Smoking,35+,Female,Non-Hispanic White,21,23.6,23.65,22.75,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,5.433333333,5.55,10.4,3.866666667
MI,26,Michigan,Risk Factors,Smoking,35+,Male,Hispanic,21,27.35,30.6,26.31666667,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,6.166666667,7.083333333,11.96666667,4.225
MI,26,Michigan,Risk Factors,Smoking,35+,Male,Non-Hispanic Asian,21,27.35,11.3,19.88333333,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,7.125,6.975,12.65,4.225
MI,26,Michigan,Risk Factors,Smoking,35+,Male,Non-Hispanic Black,21,27.35,27.45,25.26666667,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,6.716666667,6.533333333,12.48333333,4.616666667
MI,26,Michigan,Risk Factors,Smoking,35+,Male,Non-Hispanic White,21,27.35,23.65,24,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,6.4,6.4,11.53333333,3.866666667
MI,26,Michigan,Risk Factors,Smoking,45-64,Female,Hispanic,25.5,23.6,30.6,26.56666667,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,4.866666667,5.833333333,10.06666667,3.875
MI,26,Michigan,Risk Factors,Smoking,45-64,Female,Non-Hispanic Asian,25.5,23.6,11.3,20.13333333,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,5.175,5.1,9.8,3.875
MI,26,Michigan,Risk Factors,Smoking,45-64,Female,Non-Hispanic Black,25.5,23.6,27.45,25.51666667,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,5.416666667,5.283333333,10.58333333,4.383333333
MI,26,Michigan,Risk Factors,Smoking,45-64,Female,Non-Hispanic White,25.5,23.6,23.65,24.25,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,5.1,5.15,9.633333333,3.633333333
MI,26,Michigan,Risk Factors,Smoking,45-64,Male,Hispanic,25.5,27.35,30.6,27.81666667,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,5.833333333,6.683333333,11.2,3.875
MI,26,Michigan,Risk Factors,Smoking,45-64,Male,Non-Hispanic Asian,25.5,27.35,11.3,21.38333333,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,6.625,6.375,11.5,3.875
MI,26,Michigan,Risk Factors,Smoking,45-64,Male,Non-Hispanic Black,25.5,27.35,27.45,26.76666667,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,6.383333333,6.133333333,11.71666667,4.383333333
MI,26,Michigan,Risk Factors,Smoking,45-64,Male,Non-Hispanic White,25.5,27.35,23.65,25.5,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,6.066666667,6,10.76666667,3.633333333
MI,26,Michigan,Risk Factors,Smoking,65+,Female,Hispanic,10.3,23.6,30.6,21.5,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,7.7,8.666666667,14.86666667,6.225
MI,26,Michigan,Risk Factors,Smoking,65+,Female,Non-Hispanic Asian,10.3,23.6,11.3,15.06666667,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,9.425,9.35,17,6.225
MI,26,Michigan,Risk Factors,Smoking,65+,Female,Non-Hispanic Black,10.3,23.6,27.45,20.45,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,8.25,8.116666667,15.38333333,5.95
MI,26,Michigan,Risk Factors,Smoking,65+,Female,Non-Hispanic White,10.3,23.6,23.65,19.18333333,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,7.933333333,7.983333333,14.43333333,5.2
MI,26,Michigan,Risk Factors,Smoking,65+,Male,Hispanic,10.3,27.35,30.6,22.75,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,8.666666667,9.516666667,16,6.225
MI,26,Michigan,Risk Factors,Smoking,65+,Male,Non-Hispanic Asian,10.3,27.35,11.3,16.31666667,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,10.875,10.625,18.7,6.225
MI,26,Michigan,Risk Factors,Smoking,65+,Male,Non-Hispanic Black,10.3,27.35,27.45,21.7,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,9.216666667,8.966666667,16.51666667,5.95
MI,26,Michigan,Risk Factors,Smoking,65+,Male,Non-Hispanic White,10.3,27.35,23.65,20.43333333,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,8.9,8.833333333,15.56666667,5.2
MI,26,Michigan,Risk Factors,Smoking,75+,Female,Hispanic,7.7,23.6,30.6,20.63333333,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,8.7,9.633333333,16.8,7.525
MI,26,Michigan,Risk Factors,Smoking,75+,Female,Non-Hispanic Asian,7.7,23.6,11.3,14.2,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,10.925,10.8,19.9,7.525
MI,26,Michigan,Risk Factors,Smoking,75+,Female,Non-Hispanic Black,7.7,23.6,27.45,19.58333333,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,9.25,9.083333333,17.31666667,6.816666667
MI,26,Michigan,Risk Factors,Smoking,75+,Female,Non-Hispanic White,7.7,23.6,23.65,18.31666667,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,8.933333333,8.95,16.36666667,6.066666667
MI,26,Michigan,Risk Factors,Smoking,75+,Male,Hispanic,7.7,27.35,30.6,21.88333333,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,9.666666667,10.48333333,17.93333333,7.525
MI,26,Michigan,Risk Factors,Smoking,75+,Male,Non-Hispanic Asian,7.7,27.35,11.3,15.45,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,12.375,12.075,21.6,7.525
MI,26,Michigan,Risk Factors,Smoking,75+,Male,Non-Hispanic Black,7.7,27.35,27.45,20.83333333,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,10.21666667,9.933333333,18.45,6.816666667
MI,26,Michigan,Risk Factors,Smoking,75+,Male,Non-Hispanic White,7.7,27.35,23.65,19.56666667,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,9.9,9.8,17.5,6.066666667
WV,54,West Virginia,Risk Factors,Diabetes,18-24,Female,Hispanic,,16.3,,16.3,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,6.75,7.4,13.7,4.95
WV,54,West Virginia,Risk Factors,Diabetes,18-24,Female,Non-Hispanic Asian,,16.3,,16.3,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,6.75,7.4,13.7,4.95
WV,54,West Virginia,Risk Factors,Diabetes,18-24,Female,Non-Hispanic Black,,16.3,21.9,19.1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,7.8,7.2,15.375,7.525
WV,54,West Virginia,Risk Factors,Diabetes,18-24,Female,Non-Hispanic White,,16.3,15.05,15.675,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,7.35,7.65,13.875,4.75
WV,54,West Virginia,Risk Factors,Diabetes,18-24,Male,Hispanic,,14.35,,14.35,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,9.35,8.6,15.5,4.5
WV,54,West Virginia,Risk Factors,Diabetes,18-24,Male,Non-Hispanic Asian,,14.35,,14.35,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,9.35,8.6,15.5,4.5
WV,54,West Virginia,Risk Factors,Diabetes,18-24,Male,Non-Hispanic Black,,14.35,21.9,18.125,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,9.1,7.8,16.275,7.3
WV,54,West Virginia,Risk Factors,Diabetes,18-24,Male,Non-Hispanic White,,14.35,15.05,14.7,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,8.65,8.25,14.775,4.525
WV,54,West Virginia,Risk Factors,Diabetes,25-44,Female,Hispanic,6.2,16.3,,11.25,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,5.175,5.15,9.7,3.675
WV,54,West Virginia,Risk Factors,Diabetes,25-44,Female,Non-Hispanic Asian,6.2,16.3,,11.25,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,5.175,5.15,9.7,3.675
WV,54,West Virginia,Risk Factors,Diabetes,25-44,Female,Non-Hispanic Black,6.2,16.3,21.9,14.8,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,6.4,5.766666667,12.15,5.816666667
WV,54,West Virginia,Risk Factors,Diabetes,25-44,Female,Non-Hispanic White,6.2,16.3,15.05,12.51666667,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,6.1,6.066666667,11.15,3.966666667
WV,54,West Virginia,Risk Factors,Diabetes,25-44,Male,Hispanic,6.2,14.35,,10.275,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,6.475,5.75,10.6,3.45
WV,54,West Virginia,Risk Factors,Diabetes,25-44,Male,Non-Hispanic Asian,6.2,14.35,,10.275,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,6.475,5.75,10.6,3.45
WV,54,West Virginia,Risk Factors,Diabetes,25-44,Male,Non-Hispanic Black,6.2,14.35,21.9,14.15,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,7.266666667,6.166666667,12.75,5.666666667
WV,54,West Virginia,Risk Factors,Diabetes,25-44,Male,Non-Hispanic White,6.2,14.35,15.05,11.86666667,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,6.966666667,6.466666667,11.75,3.816666667
WV,54,West Virginia,Risk Factors,Diabetes,35+,Female,Hispanic,20.9,16.3,,18.6,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,8.975,9.25,16.85,5.675
WV,54,West Virginia,Risk Factors,Diabetes,35+,Female,Non-Hispanic Asian,20.9,16.3,,18.6,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,8.975,9.25,16.85,5.675
WV,54,West Virginia,Risk Factors,Diabetes,35+,Female,Non-Hispanic Black,20.9,16.3,21.9,19.7,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,8.933333333,8.5,16.91666667,7.15
WV,54,West Virginia,Risk Factors,Diabetes,35+,Female,Non-Hispanic White,20.9,16.3,15.05,17.41666667,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,8.633333333,8.8,15.91666667,5.3
WV,54,West Virginia,Risk Factors,Diabetes,35+,Male,Hispanic,20.9,14.35,,17.625,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,10.275,9.85,17.75,5.45
WV,54,West Virginia,Risk Factors,Diabetes,35+,Male,Non-Hispanic Asian,20.9,14.35,,17.625,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,10.275,9.85,17.75,5.45
WV,54,West Virginia,Risk Factors,Diabetes,35+,Male,Non-Hispanic Black,20.9,14.35,21.9,19.05,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,9.8,8.9,17.51666667,7
WV,54,West Virginia,Risk Factors,Diabetes,35+,Male,Non-Hispanic White,20.9,14.35,15.05,16.76666667,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,9.5,9.2,16.51666667,5.15
WV,54,West Virginia,Risk Factors,Diabetes,45-64,Female,Hispanic,22.5,16.3,,19.4,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,7.925,9,15.2,5.475
WV,54,West Virginia,Risk Factors,Diabetes,45-64,Female,Non-Hispanic Asian,22.5,16.3,,19.4,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,7.925,9,15.2,5.475
WV,54,West Virginia,Risk Factors,Diabetes,45-64,Female,Non-Hispanic Black,22.5,16.3,21.9,20.23333333,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,8.233333333,8.333333333,15.81666667,7.016666667
WV,54,West Virginia,Risk Factors,Diabetes,45-64,Female,Non-Hispanic White,22.5,16.3,15.05,17.95,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,7.933333333,8.633333333,14.81666667,5.166666667
WV,54,West Virginia,Risk Factors,Diabetes,45-64,Male,Hispanic,22.5,14.35,,18.425,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,9.225,9.6,16.1,5.25
WV,54,West Virginia,Risk Factors,Diabetes,45-64,Male,Non-Hispanic Asian,22.5,14.35,,18.425,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,9.225,9.6,16.1,5.25
WV,54,West Virginia,Risk Factors,Diabetes,45-64,Male,Non-Hispanic Black,22.5,14.35,21.9,19.58333333,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,9.1,8.733333333,16.41666667,6.866666667
WV,54,West Virginia,Risk Factors,Diabetes,45-64,Male,Non-Hispanic White,22.5,14.35,15.05,17.3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,8.8,9.033333333,15.41666667,5.016666667
WV,54,West Virginia,Risk Factors,Diabetes,65+,Female,Hispanic,27.5,16.3,,21.9,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,13.075,13.1,23.45,7.925
WV,54,West Virginia,Risk Factors,Diabetes,65+,Female,Non-Hispanic Asian,27.5,16.3,,21.9,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,13.075,13.1,23.45,7.925
WV,54,West Virginia,Risk Factors,Diabetes,65+,Female,Non-Hispanic Black,27.5,16.3,21.9,21.9,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,11.66666667,11.06666667,21.31666667,8.65
WV,54,West Virginia,Risk Factors,Diabetes,65+,Female,Non-Hispanic White,27.5,16.3,15.05,19.61666667,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,11.36666667,11.36666667,20.31666667,6.8
WV,54,West Virginia,Risk Factors,Diabetes,65+,Male,Hispanic,27.5,14.35,,20.925,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,14.375,13.7,24.35,7.7
WV,54,West Virginia,Risk Factors,Diabetes,65+,Male,Non-Hispanic Asian,27.5,14.35,,20.925,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,14.375,13.7,24.35,7.7
WV,54,West Virginia,Risk Factors,Diabetes,65+,Male,Non-Hispanic Black,27.5,14.35,21.9,21.25,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,12.53333333,11.46666667,21.91666667,8.5
WV,54,West Virginia,Risk Factors,Diabetes,65+,Male,Non-Hispanic White,27.5,14.35,15.05,18.96666667,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,12.23333333,11.76666667,20.91666667,6.65
WV,54,West Virginia,Risk Factors,Diabetes,75+,Female,Hispanic,26.7,16.3,,21.5,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,14.825,14.2,25.6,8.775
WV,54,West Virginia,Risk Factors,Diabetes,75+,Female,Non-Hispanic Asian,26.7,16.3,,21.5,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,14.825,14.2,25.6,8.775
WV,54,West Virginia,Risk Factors,Diabetes,75+,Female,Non-Hispanic Black,26.7,16.3,21.9,21.63333333,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,12.83333333,11.8,22.75,9.216666667
WV,54,West Virginia,Risk Factors,Diabetes,75+,Female,Non-Hispanic White,26.7,16.3,15.05,19.35,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,12.53333333,12.1,21.75,7.366666667
WV,54,West Virginia,Risk Factors,Diabetes,75+,Male,Hispanic,26.7,14.35,,20.525,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,16.125,14.8,26.5,8.55
WV,54,West Virginia,Risk Factors,Diabetes,75+,Male,Non-Hispanic Asian,26.7,14.35,,20.525,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,16.125,14.8,26.5,8.55
WV,54,West Virginia,Risk Factors,Diabetes,75+,Male,Non-Hispanic Black,26.7,14.35,21.9,20.98333333,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,13.7,12.2,23.35,9.066666667
WV,54,West Virginia,Risk Factors,Diabetes,75+,Male,Non-Hispanic White,26.7,14.35,15.05,18.7,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,13.4,12.5,22.35,7.216666667
WV,54,West Virginia,Risk Factors,Obesity,18-24,Female,Hispanic,36.15,34.925,39.6,36.89166667,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,6.75,7.4,13.7,4.95
WV,54,West Virginia,Risk Factors,Obesity,18-24,Female,Non-Hispanic Asian,36.15,34.925,60.9,43.99166667,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,6.75,7.4,13.7,4.95
WV,54,West Virginia,Risk Factors,Obesity,18-24,Female,Non-Hispanic Black,36.15,34.925,35.5,35.525,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,7.8,7.2,15.375,7.525
WV,54,West Virginia,Risk Factors,Obesity,18-24,Female,Non-Hispanic White,36.15,34.925,32.9,34.65833333,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,7.35,7.65,13.875,4.75
WV,54,West Virginia,Risk Factors,Obesity,18-24,Male,Hispanic,36.15,31.25,39.6,35.66666667,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,9.35,8.6,15.5,4.5
WV,54,West Virginia,Risk Factors,Obesity,18-24,Male,Non-Hispanic Asian,36.15,31.25,60.9,42.76666667,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,9.35,8.6,15.5,4.5
WV,54,West Virginia,Risk Factors,Obesity,18-24,Male,Non-Hispanic Black,36.15,31.25,35.5,34.3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,9.1,7.8,16.275,7.3
WV,54,West Virginia,Risk Factors,Obesity,18-24,Male,Non-Hispanic White,36.15,31.25,32.9,33.43333333,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,8.65,8.25,14.775,4.525
WV,54,West Virginia,Risk Factors,Obesity,25-44,Female,Hispanic,34.2,34.925,39.6,36.24166667,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,5.175,5.15,9.7,3.675
WV,54,West Virginia,Risk Factors,Obesity,25-44,Female,Non-Hispanic Asian,34.2,34.925,60.9,43.34166667,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,5.175,5.15,9.7,3.675
WV,54,West Virginia,Risk Factors,Obesity,25-44,Female,Non-Hispanic Black,34.2,34.925,35.5,34.875,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,6.4,5.766666667,12.15,5.816666667
WV,54,West Virginia,Risk Factors,Obesity,25-44,Female,Non-Hispanic White,34.2,34.925,32.9,34.00833333,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,6.1,6.066666667,11.15,3.966666667
WV,54,West Virginia,Risk Factors,Obesity,25-44,Male,Hispanic,34.2,31.25,39.6,35.01666667,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,6.475,5.75,10.6,3.45
WV,54,West Virginia,Risk Factors,Obesity,25-44,Male,Non-Hispanic Asian,34.2,31.25,60.9,42.11666667,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,6.475,5.75,10.6,3.45
WV,54,West Virginia,Risk Factors,Obesity,25-44,Male,Non-Hispanic Black,34.2,31.25,35.5,33.65,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,7.266666667,6.166666667,12.75,5.666666667
WV,54,West Virginia,Risk Factors,Obesity,25-44,Male,Non-Hispanic White,34.2,31.25,32.9,32.78333333,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,6.966666667,6.466666667,11.75,3.816666667
WV,54,West Virginia,Risk Factors,Obesity,35+,Female,Hispanic,32.4,34.925,39.6,35.64166667,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,8.975,9.25,16.85,5.675
WV,54,West Virginia,Risk Factors,Obesity,35+,Female,Non-Hispanic Asian,32.4,34.925,60.9,42.74166667,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,8.975,9.25,16.85,5.675
WV,54,West Virginia,Risk Factors,Obesity,35+,Female,Non-Hispanic Black,32.4,34.925,35.5,34.275,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,8.933333333,8.5,16.91666667,7.15
WV,54,West Virginia,Risk Factors,Obesity,35+,Female,Non-Hispanic White,32.4,34.925,32.9,33.40833333,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,8.633333333,8.8,15.91666667,5.3
WV,54,West Virginia,Risk Factors,Obesity,35+,Male,Hispanic,32.4,31.25,39.6,34.41666667,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,10.275,9.85,17.75,5.45
WV,54,West Virginia,Risk Factors,Obesity,35+,Male,Non-Hispanic Asian,32.4,31.25,60.9,41.51666667,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,10.275,9.85,17.75,5.45
WV,54,West Virginia,Risk Factors,Obesity,35+,Male,Non-Hispanic Black,32.4,31.25,35.5,33.05,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,9.8,8.9,17.51666667,7
WV,54,West Virginia,Risk Factors,Obesity,35+,Male,Non-Hispanic White,32.4,31.25,32.9,32.18333333,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,9.5,9.2,16.51666667,5.15
WV,54,West Virginia,Risk Factors,Obesity,45-64,Female,Hispanic,33,34.925,39.6,35.84166667,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,7.925,9,15.2,5.475
WV,54,West Virginia,Risk Factors,Obesity,45-64,Female,Non-Hispanic Asian,33,34.925,60.9,42.94166667,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,7.925,9,15.2,5.475
